,Population,Area_Suburban,Area_Urban,Children,Age,Income,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService_Fiber Optic,Phone,Multiple,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Tenure,Bandwidth_GB_Year,Email
4012,1243,0.0,1.0,3,81,40129.49,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,2,0,1,0.0,1,0,0,0,1,1,13.79595,2034.534213,13
4013,0,1.0,0.0,1,59,43660.04,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,1,1,0,1,1,0,2.09057,1028.550477,9
4014,2153,0.0,0.0,5,30,29715.31,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,1,0,0,0.0,1,1,0,1,0,1,2.068518,1291.115762,15
4015,25048,0.0,1.0,0,36,42046.1,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,0,0,1.0,1,0,0,0,1,0,2.866331,608.6804201,11
4016,491,0.0,1.0,8,31,12265.71,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,2,0,1,1.0,1,1,1,1,0,0,22.48816,2470.214952,16
4017,33420,1.0,0.0,0,62,81116.37,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,0,1.0,1,0,0,1,0,0,7.235576,732.5653824,14
4018,1107,0.0,0.0,3,29,53936.98,0.0,0.0,0.0,1.0,0.0,1.0,0,2,0,0,0,0,0.0,1,1,0,1,0,1,19.70995,2592.211229,13
4019,34191,0.0,0.0,6,72,43187.75,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,1,0.0,1,0,0,1,0,1,7.368353,1379.566758,13
4020,3417,0.0,0.0,4,57,52230.66,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,8.334589,1447.593195,13
4021,445,0.0,1.0,3,59,56176.47,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,10.30326,1463.304212,14
4022,1709,0.0,0.0,2,32,34304.39,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,1.0,0,1,0,0,1,0,10.94068,1326.472227,16
4023,30228,1.0,0.0,1,26,20770.05,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0.0,1,0,0,0,1,0,15.49592,2116.26369,12
4024,412,0.0,1.0,2,36,21302.51,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,15.19686,2095.117873,17
4025,165,1.0,0.0,3,36,34235.37,0.0,1.0,0.0,0.0,1.0,0.0,3,1,0,0,1,1,0.0,1,0,0,0,0,0,14.91488,1851.710555,10
4026,206,0.0,0.0,1,71,6908.55,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1,1,0,1,1,0,8.710976,1450.84591,13
4027,15725,0.0,0.0,3,21,56188.74,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,1.0,1,1,0,1,0,1,14.17125,1841.554887,9
4028,12349,0.0,1.0,0,51,1779.33,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,1,0,1.0,1,0,1,1,0,1,16.96026,1796.010353,14
4029,165,0.0,0.0,4,62,11607.82,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0.0,1,0,0,1,1,0,1.616979,962.2206823,6
4030,1668,0.0,1.0,0,40,89377.1,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,1,0,1.0,1,0,0,1,0,1,1.115115,373.4091813,8
4031,5493,0.0,1.0,1,32,11098.33,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1.0,1,1,0,0,0,1,17.31427,1735.70733,16
4032,27093,0.0,0.0,2,25,104452.6,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.0,1,0,1,0,0,1,5.013991,952.2685798,13
4033,1066,0.0,0.0,2,48,39855.47,0.0,0.0,0.0,1.0,1.0,0.0,2,0,0,2,1,0,1.0,1,1,0,0,1,0,3.983529,704.9286558,10
4034,16,1.0,0.0,1,49,47053.09,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1.0,1,0,0,0,0,0,25.43027,2198.49291,16
4035,2643,1.0,0.0,1,72,55691.37,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,1,0,1.0,1,0,1,0,1,0,20.21413,1932.932484,12
4036,36489,1.0,0.0,4,85,8435.92,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1.0,1,0,0,0,1,0,5.911652,769.3159079,15
4037,30211,0.0,1.0,1,62,61970.01,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,0,0.0,1,0,1,1,0,0,1.479514,773.2252534,13
4038,47459,0.0,0.0,7,63,51518.48,0.0,0.0,0.0,1.0,1.0,0.0,2,2,0,2,1,0,0.0,1,1,0,0,0,1,1.25577,1083.905096,12
4039,188,0.0,1.0,1,49,54101.82,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0.0,1,0,1,1,1,0,15.85633,2196.848941,13
4040,518,1.0,0.0,1,45,28468.2,0.0,0.0,0.0,1.0,0.0,0.0,2,2,0,2,0,0,1.0,1,1,0,0,1,0,3.903228,634.6695443,7
4041,294,0.0,1.0,0,55,84724.98,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,1,1.0,0,1,0,1,1,0,14.9206,1652.974278,10
4042,41510,0.0,0.0,3,58,31936.02,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,0,1.0,1,0,0,1,1,0,12.98383,1551.900975,12
4043,2845,0.0,0.0,0,41,19460.56,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,1.0,1,1,1,1,0,0,15.09343,1502.957327,12
4044,3318,0.0,0.0,1,47,57786.83,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,1,0,1.0,1,1,0,0,1,0,10.52332,1251.370897,16
4045,19403,1.0,0.0,0,41,76658.88,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,1.0,1,1,0,1,1,0,2.343134,625.8895244,13
4046,4072,0.0,1.0,1,82,2477.91,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,1.0,0,0,0,1,0,0,7.91447,831.3672853,20
4047,382,1.0,0.0,3,37,5289.83,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0,1,1,1,1.0,1,1,0,1,1,1,14.71579,2044.702772,10
4048,2824,0.0,0.0,0,81,23156.69,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,1,1.0,1,0,0,0,1,0,8.462764,783.1783931,11
4049,1380,1.0,0.0,2,38,35337.11,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0.0,1,1,1,0,0,1,3.319565,1170.139527,10
4050,182,0.0,1.0,0,42,30928.21,0.0,0.0,1.0,0.0,1.0,0.0,3,0,0,0,1,0,1.0,1,0,0,0,1,0,4.557348,638.0977736,13
4051,170,0.0,1.0,2,38,29210.9,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,1.0,1,0,0,1,0,1,4.839337,833.2996999,9
4052,929,1.0,0.0,1,79,149968.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1,1,0,1,1,1,13.48223,1744.354966,13
4053,12407,0.0,1.0,1,71,9399.04,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,1,1.0,1,0,1,1,0,1,8.635904,1076.282569,9
4054,35798,1.0,0.0,0,79,16970.75,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,11.44954,1537.073388,18
4055,321,0.0,0.0,7,59,45395.08,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1,1,1,1,1,1,12.51669,2408.542735,10
4056,415,0.0,1.0,4,67,43487.16,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,6.811035,696.2689909,12
4057,6457,0.0,0.0,3,61,26699.84,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,1,1,1,0.0,1,0,0,1,0,0,12.35438,1653.932692,17
4058,36539,0.0,1.0,2,49,49081.51,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0.0,1,0,0,0,1,1,2.224168,1249.968178,11
4059,620,0.0,0.0,1,79,18071.31,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0.0,1,0,1,0,1,1,4.825693,863.4968708,12
4060,9791,0.0,1.0,0,19,61510.96,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,1,0,0,1,0,1,11.69113,1722.330381,11
4061,440,0.0,1.0,1,39,126678.4,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,1,0,1.0,1,1,1,1,1,0,20.25956,2159.414298,16
4062,1073,1.0,0.0,1,66,20455.42,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1.0,1,1,0,1,1,0,6.979037,992.6561706,11
4063,12737,1.0,0.0,1,37,24844.03,1.0,0.0,0.0,0.0,1.0,0.0,2,1,0,1,1,0,0.0,1,0,1,1,1,0,19.46465,2574.581362,15
4064,694,0.0,1.0,1,32,58887.16,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,1.0,1,1,1,1,1,1,2.415421,981.7181093,8
4065,27612,1.0,0.0,0,73,57265.89,1.0,0.0,0.0,0.0,1.0,0.0,2,1,0,0,1,0,1.0,1,1,1,0,1,1,20.84965,2280.034122,14
4066,208,0.0,1.0,3,35,26190.71,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,1.0,1,1,0,0,0,1,3.245848,721.3139824,11
4067,345,0.0,1.0,7,71,3360.57,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2,0,0,1.0,1,1,0,1,1,1,16.53338,2120.151113,13
4068,556,0.0,1.0,1,40,21018.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1,0,0,0,1,1,13.14021,2006.605241,15
4069,32959,1.0,0.0,0,65,27147.53,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0,1,0,0.0,1,1,0,1,0,1,4.736816,1069.814443,14
4070,49787,1.0,0.0,1,70,55025.02,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,1,0.0,1,1,1,1,1,1,8.839856,1882.174515,13
4071,207,0.0,1.0,8,69,88400.34,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,1,0,1,0.0,1,1,1,0,0,0,1.964781,1072.95902,14
4072,329,0.0,0.0,0,87,4464.62,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,2,1,0,1.0,1,0,0,1,0,0,11.37064,985.0942314,8
4073,1303,0.0,0.0,1,78,13715.57,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0.0,1,1,1,1,1,0,8.761313,1549.953908,11
4074,3241,0.0,0.0,0,20,119318.8,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0.0,1,1,1,1,1,0,14.87243,2163.007664,11
4075,50640,1.0,0.0,8,45,16905.12,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,1,0,0.0,0,1,1,1,0,1,2.558218,1449.618401,7
4076,13958,0.0,1.0,2,27,68836.22,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,2,1,0,0.0,1,1,0,0,1,1,7.269016,1670.890036,14
4077,1310,0.0,1.0,0,27,85712.06,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1.0,0,1,1,1,0,1,1.426775,756.1541962,14
4078,1032,0.0,0.0,5,55,105157.2,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,1,1.0,1,1,1,0,1,1,21.31617,2569.290158,7
4079,375,1.0,0.0,0,44,27249.39,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,1.0,1,0,0,0,1,1,3.80496,831.3552738,15
4080,475,0.0,0.0,3,22,37622.41,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,1.0,1,1,0,0,1,0,12.57306,1614.234523,10
4081,4334,0.0,1.0,2,68,23406.73,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,1,0,0,1,0,1,11.76752,1216.01156,14
4082,35952,0.0,0.0,2,50,20655.49,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,1,0.0,1,0,0,1,0,1,1.690026,1030.22533,18
4083,12047,0.0,1.0,7,30,91961.79,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1,1,0,1,0,0,4.91638,1258.92066,10
4084,8188,0.0,1.0,2,27,17423.53,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,1,0,0.0,1,1,0,0,0,1,9.873648,1582.882748,19
4085,2579,1.0,0.0,4,44,34597.28,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,1,1,0,0,1,0,6.971251,1390.860478,11
4086,69,1.0,0.0,3,75,46745.03,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0,1,0,1.0,1,1,1,1,1,1,2.779089,1017.250159,7
4087,9178,1.0,0.0,1,61,5917.37,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1.0,1,0,0,0,0,1,9.112126,1068.365286,13
4088,0,0.0,0.0,0,63,43184.08,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,2,1,0,0.0,1,0,1,0,0,1,7.128376,1185.421568,18
4089,312,0.0,0.0,0,21,49614.23,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0,2,1,0,0.0,1,1,0,0,0,0,3.033303,911.2594992,11
4090,79996,0.0,1.0,0,34,17736.57,0.0,1.0,0.0,0.0,1.0,0.0,3,0,1,1,1,0,1.0,1,0,0,0,0,1,3.211508,638.2966688,14
4091,32388,0.0,0.0,4,25,50390.91,0.0,0.0,0.0,1.0,0.0,0.0,5,0,0,2,1,0,1.0,1,1,0,0,0,0,11.88029,1335.552296,10
4092,245,0.0,1.0,1,63,11247.62,0.0,0.0,0.0,1.0,1.0,0.0,1,2,1,0,0,0,1.0,1,1,1,0,1,0,9.062033,1116.289401,13
4093,15586,0.0,1.0,0,37,14828.39,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0,0,0,0.0,1,1,1,0,0,1,7.462849,1452.308983,15
4094,151,0.0,0.0,7,29,86449.72,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,5.951276,849.8471125,10
4095,27872,1.0,0.0,3,69,8705.79,0.0,1.0,0.0,0.0,1.0,0.0,3,2,0,0,1,0,1.0,1,1,0,1,1,0,17.92442,1903.138739,15
4096,106,0.0,1.0,6,18,20724.48,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,1.0,1,0,0,0,0,1,11.36049,1547.496008,16
4097,1550,0.0,1.0,4,70,40643.06,0.0,1.0,0.0,0.0,0.0,0.0,1,2,0,1,1,0,1.0,1,0,0,0,1,0,18.44164,1760.029684,7
4098,6403,0.0,0.0,4,55,16035.67,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1,1,0,1,1,1,6.218071,1235.041233,12
4099,4442,0.0,1.0,1,70,27967.87,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,0,1,0,0,1,0,14.87149,1532.242102,16
4100,13546,0.0,0.0,2,67,39176.98,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,0,1.0,1,0,1,1,1,1,11.94952,1692.14874,15
4101,4500,0.0,0.0,1,19,9713.69,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,2,1,0,0.0,0,0,0,1,1,1,5.623084,1685.709392,15
4102,23458,0.0,0.0,4,29,7458.91,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,1,1,0,0.0,0,1,0,0,1,1,7.032789,1378.197785,9
4103,2128,1.0,0.0,1,61,18073.63,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,1.0,1,1,0,0,0,1,20.80434,2094.027389,13
4104,823,0.0,1.0,1,32,27492.15,1.0,0.0,0.0,0.0,1.0,0.0,2,1,0,0,1,0,1.0,1,0,0,0,0,1,15.15905,1654.594685,12
4105,45596,1.0,0.0,3,28,17931.97,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0.0,1,1,0,1,1,1,27.47595,3452.422228,13
4106,678,0.0,0.0,1,84,23618.18,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,0,1,1,1,1,11.75829,1556.189478,13
4107,2678,1.0,0.0,0,25,14790.79,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,1,0,0.0,1,0,0,0,0,0,3.346632,847.5443814,8
4108,210,0.0,0.0,2,80,4289.84,0.0,0.0,1.0,0.0,0.0,0.0,1,2,1,0,1,0,1.0,1,0,0,1,0,1,10.15472,1048.841947,11
4109,2669,1.0,0.0,0,49,11555.49,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,1,1,1,1,1,0,18.85404,1985.001327,13
4110,6399,0.0,0.0,0,61,20646.5,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0.0,1,1,0,0,1,0,4.120579,1063.553,11
4111,6627,0.0,0.0,0,20,84655.31,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,1,0,0.0,0,1,0,0,0,0,15.82734,1552.219697,13
4112,26556,0.0,1.0,0,61,43528.14,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1.0,1,1,1,1,0,0,2.54657,576.7539469,12
4113,13474,1.0,0.0,4,61,31559.08,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,1.0,1,0,0,0,0,1,6.623366,871.6497245,10
4114,183,0.0,0.0,3,75,5025.12,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,1,1,0,1,1,0,10.98445,1267.767102,8
4115,14119,0.0,1.0,0,37,13342.18,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1.0,1,0,0,1,1,0,9.710957,1175.07987,11
4116,3308,0.0,1.0,0,45,7324.74,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,0,1,0,0.0,0,0,0,1,1,0,11.73089,1676.476901,17
4117,1039,0.0,0.0,8,25,6650.96,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,1.0,1,1,0,1,0,1,12.50526,1674.101146,16
4118,12530,1.0,0.0,3,88,1404.19,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1.0,1,0,0,0,1,1,12.64925,1542.223736,12
4119,349,0.0,0.0,3,56,55127.57,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0.0,1,1,0,0,1,0,6.580765,1288.736573,9
4120,1696,0.0,0.0,0,56,55736.72,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,1,0,1.0,1,0,0,1,0,0,11.72569,1198.110595,11
4121,18181,1.0,0.0,1,18,37552.63,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1.0,1,1,0,0,0,1,17.25428,1861.838695,7
4122,5192,0.0,1.0,3,88,22428.12,0.0,0.0,0.0,1.0,1.0,0.0,2,1,1,0,0,0,1.0,1,0,1,1,0,0,4.143229,558.6380046,14
4123,4586,0.0,0.0,4,88,9693.38,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,0,0.0,1,1,1,0,1,1,6.468187,1627.193453,14
4124,164,1.0,0.0,2,39,19745.98,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,1,0,0.0,1,0,0,0,0,1,4.827032,1061.907795,6
4125,33786,1.0,0.0,3,76,47393.32,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0.0,1,1,0,0,1,0,8.032262,975.6560108,16
4126,3291,0.0,1.0,0,28,31654.75,0.0,0.0,0.0,1.0,0.0,1.0,4,1,0,0,0,1,0.0,1,0,1,1,0,0,18.03946,2214.155609,10
4127,8834,0.0,1.0,0,64,15719.1,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0.0,1,1,0,0,0,1,4.245048,946.9600501,15
4128,121,0.0,1.0,0,40,102072.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0.0,1,0,0,0,1,1,8.894523,1717.407155,5
4129,15591,1.0,0.0,0,87,124493.2,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,1,0.0,1,1,0,1,1,0,2.847771,929.9153923,14
4130,11629,0.0,0.0,1,55,40877.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,1,1.0,1,1,0,0,1,1,18.61815,2064.732863,11
4131,404,0.0,1.0,1,21,17217.29,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,0,0,0.0,1,0,0,1,1,1,6.63265,1761.873779,16
4132,3609,0.0,0.0,3,67,7041.99,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,2,0,1,0.0,1,0,1,0,0,1,4.351173,1037.103018,14
4133,446,0.0,0.0,1,71,15666.43,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1,0.0,1,1,0,0,1,0,14.61014,1882.950851,12
4134,1305,0.0,0.0,0,63,48167.78,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,1,0.0,1,0,1,0,0,1,4.806626,1162.614265,14
4135,222,0.0,1.0,1,19,3379.82,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,1,1,0,1,1,1,22.13831,2616.565517,10
4136,13920,1.0,0.0,3,41,43886.72,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,1,0.0,1,0,1,0,0,0,5.325642,796.4508318,11
4137,1264,1.0,0.0,3,24,28683.49,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,0,0,0,0,10.05766,1151.520457,12
4138,170,1.0,0.0,0,77,111143.1,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,1.0,0,1,0,0,1,1,5.140738,904.5618908,14
4139,8784,0.0,1.0,0,65,42739.62,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,0,1,1.0,1,1,0,0,0,1,17.21579,1670.944369,15
4140,417,0.0,1.0,1,42,22986.69,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,1,0.0,1,0,0,1,0,1,4.984488,1295.610833,16
4141,7380,0.0,0.0,3,43,35590.37,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,0.0,1,0,0,0,0,1,2.414,468.36494,9
4142,1124,0.0,0.0,0,61,28963.75,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0,0,0,0,1.0,1,0,0,0,1,0,24.94225,2246.098296,7
4143,73671,1.0,0.0,2,27,12211.88,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,2,0,1,1.0,1,0,0,1,1,0,1.887597,628.4063951,15
4144,24,0.0,1.0,0,76,82481.35,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1.0,0,0,0,0,1,0,6.592291,646.3090606,7
4145,645,0.0,0.0,1,86,59196.24,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,1.0,1,0,0,0,0,1,4.154665,412.7637414,17
4146,19943,0.0,1.0,0,77,25859.59,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1.0,1,1,0,0,1,0,10.42248,1028.818406,9
4147,1389,0.0,0.0,3,44,13836.46,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,5.65315,1070.918591,10
4148,90,1.0,0.0,3,22,91563.15,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,1,0,0,0,0,1,2.647286,969.8255583,13
4149,33760,0.0,1.0,4,67,61117.27,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1.0,1,0,1,0,0,0,10.573,1089.662539,13
4150,36792,0.0,0.0,3,58,14656.97,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,1,0,0,0,10.36378,1471.541306,17
4151,7368,1.0,0.0,2,48,81945.11,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,1,1.0,1,1,0,1,0,0,5.814507,795.5471897,12
4152,24231,0.0,1.0,7,85,47066.46,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,2,1,0,1.0,1,0,1,0,0,0,19.94322,1973.062252,9
4153,1253,0.0,1.0,2,83,17786.67,1.0,0.0,0.0,0.0,1.0,0.0,4,0,0,1,1,0,1.0,1,0,0,0,0,1,12.63051,1225.839629,13
4154,760,0.0,0.0,1,34,22447.98,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1.0,1,1,0,0,1,0,3.988032,758.5059535,12
4155,1364,0.0,0.0,1,52,37438.69,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,2,1,1,1.0,1,0,1,0,1,1,2.459304,753.8000793,14
4156,11598,0.0,0.0,0,69,18370.06,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0.0,1,1,1,0,0,0,5.877819,1060.698386,10
4157,3758,0.0,0.0,1,32,11091.57,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,0,1,0.0,1,0,0,0,0,1,3.850863,560.5940436,10
4158,1166,0.0,0.0,0,53,45396.13,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,1,1,0.0,1,1,0,0,0,1,17.62624,1751.102541,13
4159,204,0.0,0.0,2,83,125288.6,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,1,0,1.0,1,0,0,0,0,1,2.026825,364.1796625,12
4160,1505,0.0,0.0,4,88,47792.78,0.0,1.0,0.0,0.0,1.0,0.0,3,0,1,0,0,0,1.0,1,1,0,0,1,0,2.735806,537.4400071,7
4161,7742,1.0,0.0,0,77,70094.06,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,0,0,0,0,0,5.131207,740.9934575,10
4162,3787,1.0,0.0,1,82,43447.28,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,1,1,1.0,1,0,0,0,1,1,11.25684,1386.235112,13
4163,17348,0.0,1.0,3,23,21308.46,0.0,0.0,0.0,1.0,1.0,0.0,2,0,0,0,0,0,0.0,1,0,0,1,0,0,10.52866,1628.925715,10
4164,27317,0.0,0.0,0,79,12547.26,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,1,0,0.0,1,1,0,1,1,0,8.596278,1431.48792,19
4165,2179,0.0,1.0,3,67,29318.96,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0.0,1,1,1,0,1,0,4.618962,885.8344713,15
4166,7722,0.0,1.0,3,26,25502.9,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,5.606293,1193.722344,12
4167,16681,1.0,0.0,1,31,88981.56,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,1,1,0,0,1,0,18.67357,1971.643189,10
4168,11158,1.0,0.0,5,78,41521.95,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,1,1,0,0,0,0,6.941165,783.5447103,12
